Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
1030,CA-2024-834122,2024-04-20,2024-04-21,Same Day,CUST-00018,Mick Hernandez,Consumer,United States,Richmond,Virginia,63592,South,OFF-PA-10000012,Office Supplies,Paper,Paper Model-L12,166.54,7,0.2,72.68
1031,CA-2024-285306,2024-05-17,2024-05-23,Standard Class,CUST-00342,William Perez,Home Office,United States,Philadelphia,Pennsylvania,11020,East,OFF-PA-10000002,Office Supplies,Paper,Paper Model-B2,60.19,8,0.8,-57.95
1032,CA-2025-399113,2025-06-04,2025-06-07,First Class,CUST-00344,Sandra Rodriguez,Home Office,United States,Philadelphia,Pennsylvania,48974,East,OFF-FA-10000007,Office Supplies,Fasteners,Fastener Model-G7,11.56,10,0.8,-15.78
1033,CA-2024-429638,2024-11-26,2024-12-03,Standard Class,CUST-00045,Maria Eirich,Consumer,United States,Los Angeles,California,37614,West,OFF-EN-10000006,Office Supplies,Envelopes,Envelope Model-F6,179.8,10,0.0,117.86
1034,CA-2024-735615,2024-04-11,2024-04-13,First Class,CUST-00030,Patrick O'Donnell,Corporate,United States,Charlotte,North Carolina,73784,South,OFF-EN-10000008,Office Supplies,Envelopes,Envelope Model-H8,25.42,3,0.2,12.89
1035,CA-2026-666052,2026-11-22,2026-11-25,First Class,CUST-00036,Arthur Grieder,Consumer,United States,Philadelphia,Pennsylvania,82373,East,TEC-CO-10000005,Technology,Copiers,Copier Model-E5,2302.97,3,0.2,1031.49
1036,CA-2025-566432,2025-07-04,2025-07-05,Same Day,CUST-00200,Elizabeth Jackson,Consumer,United States,Boston,Massachusetts,36626,East,OFF-AP-10000013,Office Supplies,Appliances,Appliance Model-M13,2854.5,10,0.0,1059.53
1037,CA-2025-867173,2025-12-10,2025-12-11,Same Day,CUST-00316,David Jones,Corporate,United States,Wilmington,Delaware,66657,East,OFF-FA-10000007,Office Supplies,Fasteners,Fastener Model-G7,14.04,3,0.0,5.33
1038,CA-2025-841143,2025-12-26,2025-12-27,Same Day,CUST-00330,Barbara Robinson,Home Office,United States,Salt Lake City,Utah,19745,West,OFF-AR-10000009,Office Supplies,Art,Art Model-I9,65.07,6,0.1,18.15
1039,CA-2025-756493,2025-12-05,2025-12-06,Same Day,CUST-00170,Donald Jackson,Consumer,United States,Newark,New Jersey,78327,East,OFF-AR-10000007,Office Supplies,Art,Art Model-G7,122.13,9,0.0,46.28
1040,CA-2024-378172,2024-02-06,2024-02-12,Standard Class,CUST-00002,Sean O'Donnell,Consumer,United States,Seattle,Washington,86853,West,OFF-BI-10000007,Office Supplies,Binders,Binder Model-G7,280.08,4,0.0,172.45
1041,CA-2025-885851,2025-11-24,2025-11-28,Second Class,CUST-00094,Elizabeth Clark,Consumer,United States,Seattle,Washington,93200,West,TEC-CO-10000015,Technology,Copiers,Copier Model-O15,4478.22,9,0.0,2326.93
1042,CA-2024-761679,2024-11-16,2024-11-21,Second Class,CUST-00262,Barbara Wilson,Home Office,United States,Salt Lake City,Utah,33345,West,FUR-BO-10000010,Furniture,Bookcases,Bookcase Model-J10,964.5,5,0.0,116.12
1043,CA-2025-760631,2025-12-16,2025-12-21,Second Class,CUST-00286,Lisa Ramirez,Consumer,United States,Portland,Oregon,40394,West,TEC-CO-10000015,Technology,Copiers,Copier Model-O15,5770.64,8,0.0,3142.38
1044,CA-2025-568894,2025-02-05,2025-02-10,Second Class,CUST-00196,Elizabeth Williams,Corporate,United States,Miami,Florida,38695,South,FUR-CH-10000014,Furniture,Chairs,Chair Model-N14,2175.85,5,0.0,661.55
1045,CA-2024-607236,2024-12-04,2024-12-06,First Class,CUST-00186,Anthony White,Home Office,United States,Nashville,Tennessee,24881,South,OFF-AR-10000014,Office Supplies,Art,Art Model-N14,109.08,3,0.0,59.45
1046,CA-2026-163756,2026-05-10,2026-05-14,Second Class,CUST-00256,Donald Johnson,Consumer,United States,Milwaukee,Wisconsin,40783,Central,FUR-BO-10000008,Furniture,Bookcases,Bookcase Model-H8,713.48,9,0.5,-581.73
1047,CA-2025-381351,2025-07-29,2025-08-01,First Class,CUST-00294,Jessica Perez,Home Office,United States,Richmond,Virginia,61298,South,TEC-AC-10000013,Technology,Accessories,Accessorie Model-M13,487.94,7,0.1,215.97
1048,CA-2025-917419,2025-05-12,2025-05-15,First Class,CUST-00274,Betty Hernandez,Consumer,United States,Boston,Massachusetts,68672,East,OFF-BI-10000015,Office Supplies,Binders,Binder Model-O15,57.78,3,0.0,28.56
1049,CA-2025-904092,2025-12-05,2025-12-10,Second Class,CUST-00226,Jessica Wilson,Corporate,United States,Newark,New Jersey,12767,East,TEC-AC-10000011,Technology,Accessories,Accessorie Model-K11,415.74,6,0.0,204.66
1050,CA-2026-404283,2026-02-23,2026-03-01,Standard Class,CUST-00012,Sandra Flanagan,Home Office,United States,Portland,Oregon,80185,West,FUR-TA-10000006,Furniture,Tables,Table Model-F6,5690.81,9,0.2,-715.67
1051,CA-2026-929783,2026-12-11,2026-12-15,Second Class,CUST-00060,Donald Ramirez,Corporate,United States,Los Angeles,California,14728,West,TEC-CO-10000007,Technology,Copiers,Copier Model-G7,3038.62,9,0.2,1159.31
1052,CA-2025-237566,2025-12-10,2025-12-11,Same Day,CUST-00066,Elizabeth Harris,Corporate,United States,Los Angeles,California,45711,West,OFF-SU-10000012,Office Supplies,Supplies,Supplie Model-L12,147.91,7,0.0,6.66
1053,CA-2026-200198,2026-04-17,2026-04-20,First Class,CUST-00021,Shirley Jackson,Home Office,United States,New York,New York,76127,East,OFF-SU-10000005,Office Supplies,Supplies,Supplie Model-E5,461.85,7,0.1,118.95
1054,CA-2026-204521,2026-01-23,2026-01-27,Second Class,CUST-00049,Alan Barnes,Corporate,United States,Charlotte,North Carolina,65725,South,OFF-FA-10000012,Office Supplies,Fasteners,Fastener Model-L12,51.34,5,0.1,29.22
1055,CA-2024-606828,2024-09-27,2024-10-02,Second Class,CUST-00190,Joseph Perez,Home Office,United States,Detroit,Michigan,66299,Central,FUR-CH-10000009,Furniture,Chairs,Chair Model-I9,972.3,7,0.0,200.3
1056,CA-2024-899749,2024-10-18,2024-10-23,Second Class,CUST-00208,Sandra Hernandez,Consumer,United States,Phoenix,Arizona,12256,West,TEC-PH-10000015,Technology,Phones,Phone Model-O15,3483.41,7,0.0,1685.71
1057,CA-2025-448583,2025-07-13,2025-07-17,Second Class,CUST-00064,Robert Johnson,Home Office,United States,Wilmington,Delaware,40423,East,OFF-EN-10000010,Office Supplies,Envelopes,Envelope Model-J10,114.0,10,0.2,61.25
1058,CA-2024-978780,2024-05-27,2024-05-28,Same Day,CUST-00024,David Kendrick,Home Office,United States,Seattle,Washington,74200,West,OFF-PA-10000002,Office Supplies,Paper,Paper Model-B2,56.25,3,0.0,27.56
1059,CA-2025-138283,2025-04-29,2025-05-06,Standard Class,CUST-00240,Jessica Garcia,Corporate,United States,Los Angeles,California,74673,West,OFF-AP-10000005,Office Supplies,Appliances,Appliance Model-E5,917.76,6,0.0,340.99
1060,CA-2024-428221,2024-11-25,2024-11-30,Second Class,CUST-00158,Karen Harris,Home Office,United States,Boston,Massachusetts,37423,East,OFF-SU-10000014,Office Supplies,Supplies,Supplie Model-N14,484.96,8,0.0,153.98
1061,CA-2025-269966,2025-12-23,2025-12-27,Second Class,CUST-00212,Lisa Thomas,Consumer,United States,New York,New York,65797,East,OFF-ST-10000015,Office Supplies,Storage,Storage Model-O15,101.85,3,0.0,20.92
1062,CA-2025-650071,2025-06-16,2025-06-18,First Class,CUST-00050,Nancy Rodriguez,Consumer,United States,Houston,Texas,15119,Central,TEC-MA-10000002,Technology,Machines,Machine Model-B2,1872.54,3,0.0,471.76
1063,CA-2025-744979,2025-12-13,2025-12-14,Same Day,CUST-00100,Ashley Jackson,Home Office,United States,Wilmington,Delaware,48564,East,OFF-SU-10000005,Office Supplies,Supplies,Supplie Model-E5,464.9,5,0.0,148.46
1064,CA-2026-489287,2026-06-29,2026-07-05,Standard Class,CUST-00042,Nora Pelletier,Consumer,United States,Portland,Oregon,78583,West,OFF-ST-10000011,Office Supplies,Storage,Storage Model-K11,568.0,10,0.0,204.0
1065,CA-2025-287931,2025-06-15,2025-06-19,Second Class,CUST-00186,Anthony White,Home Office,United States,Portland,Oregon,27739,West,FUR-FU-10000013,Furniture,Furnishings,Furnishing Model-M13,433.15,8,0.2,122.43
1066,CA-2024-723330,2024-06-02,2024-06-03,Same Day,CUST-00108,James Davis,Home Office,United States,Seattle,Washington,22300,West,OFF-LA-10000003,Office Supplies,Labels,Label Model-C3,20.08,2,0.2,9.55
1067,CA-2024-420602,2024-11-12,2024-11-18,Standard Class,CUST-00003,Brosina Hoffman,Home Office,United States,Portland,Oregon,47249,West,TEC-CO-10000001,Technology,Copiers,Copier Model-A1,9818.62,7,0.0,5667.17
1068,CA-2025-691040,2025-01-11,2025-01-15,Second Class,CUST-00080,Ashley Perez,Home Office,United States,Los Angeles,California,87678,West,FUR-FU-10000010,Furniture,Furnishings,Furnishing Model-J10,68.26,4,0.2,5.6
1069,CA-2024-326957,2024-12-11,2024-12-16,Second Class,CUST-00344,Sandra Rodriguez,Home Office,United States,Nashville,Tennessee,90725,South,OFF-ST-10000007,Office Supplies,Storage,Storage Model-G7,661.18,4,0.1,253.86
1070,CA-2024-154724,2024-04-03,2024-04-08,Second Class,CUST-00037,Guy Armstrong,Home Office,United States,Seattle,Washington,72320,West,TEC-CO-10000014,Technology,Copiers,Copier Model-N14,800.54,2,0.0,400.32
1071,CA-2024-495637,2024-05-20,2024-05-24,Second Class,CUST-00166,Donald Clark,Corporate,United States,Detroit,Michigan,49656,Central,OFF-FA-10000009,Office Supplies,Fasteners,Fastener Model-I9,46.56,4,0.0,28.59
1072,CA-2026-274185,2026-03-03,2026-03-07,Second Class,CUST-00130,Charles Rodriguez,Home Office,United States,Henderson,Kentucky,51546,South,OFF-LA-10000001,Office Supplies,Labels,Label Model-A1,38.0,10,0.0,16.6
1073,CA-2025-685005,2025-10-10,2025-10-16,Standard Class,CUST-00036,Arthur Grieder,Consumer,United States,Indianapolis,Indiana,67887,Central,OFF-FA-10000006,Office Supplies,Fasteners,Fastener Model-F6,53.65,5,0.0,33.56
1074,CA-2025-300261,2025-03-21,2025-03-23,First Class,CUST-00006,Harold Pawlan,Consumer,United States,Richmond,Virginia,97823,South,OFF-AR-10000014,Office Supplies,Art,Art Model-N14,151.12,4,0.0,82.67
1075,CA-2025-198679,2025-01-26,2025-02-01,Standard Class,CUST-00002,Sean O'Donnell,Consumer,United States,Phoenix,Arizona,57315,West,OFF-FA-10000015,Office Supplies,Fasteners,Fastener Model-O15,37.3,10,0.0,18.11
1076,CA-2025-387492,2025-01-12,2025-01-17,Second Class,CUST-00003,Brosina Hoffman,Home Office,United States,Miami,Florida,94832,South,OFF-AP-10000011,Office Supplies,Appliances,Appliance Model-K11,1178.35,7,0.2,263.23
1077,CA-2025-140048,2025-11-28,2025-12-04,Standard Class,CUST-00190,Joseph Perez,Home Office,United States,Columbus,Ohio,32776,Central,OFF-FA-10000002,Office Supplies,Fasteners,Fastener Model-B2,103.5,9,0.0,65.25
1078,CA-2025-845108,2025-11-23,2025-11-29,Standard Class,CUST-00045,Maria Eirich,Consumer,United States,Los Angeles,California,64994,West,TEC-CO-10000004,Technology,Copiers,Copier Model-D4,1330.38,1,0.0,766.23
1079,CA-2024-989433,2024-03-04,2024-03-11,Standard Class,CUST-00228,Sandra White,Consumer,United States,Atlanta,Georgia,95865,South,OFF-PA-10000008,Office Supplies,Paper,Paper Model-H8,273.36,6,0.0,168.08
1080,CA-2024-802169,2024-11-20,2024-11-22,First Class,CUST-00250,Robert Robinson,Consumer,United States,Henderson,Kentucky,11857,South,TEC-PH-10000001,Technology,Phones,Phone Model-A1,4421.2,7,0.0,2154.6
1081,CA-2024-766160,2024-11-24,2024-11-27,First Class,CUST-00021,Shirley Jackson,Home Office,United States,Phoenix,Arizona,15833,West,OFF-AP-10000011,Office Supplies,Appliances,Appliance Model-K11,1819.17,9,0.0,683.63
1082,CA-2026-190277,2026-02-03,2026-02-04,Same Day,CUST-00108,James Davis,Home Office,United States,Henderson,Kentucky,55964,South,FUR-FU-10000001,Furniture,Furnishings,Furnishing Model-A1,475.6,10,0.0,162.8
1083,CA-2025-927050,2025-08-02,2025-08-03,Same Day,CUST-00029,Joe Elijah,Home Office,United States,Philadelphia,Pennsylvania,21326,East,FUR-TA-10000003,Furniture,Tables,Table Model-C3,356.38,1,0.0,-21.54
1084,CA-2024-873964,2024-12-15,2024-12-16,Same Day,CUST-00320,Susan Martinez,Consumer,United States,Portland,Oregon,99245,West,OFF-PA-10000015,Office Supplies,Paper,Paper Model-O15,227.4,4,0.0,135.81
1085,CA-2024-386050,2024-05-15,2024-05-19,Second Class,CUST-00310,John Anderson,Home Office,United States,Atlanta,Georgia,46564,South,FUR-FU-10000006,Furniture,Furnishings,Furnishing Model-F6,454.55,7,0.1,167.02
1086,CA-2026-648450,2026-12-09,2026-12-15,Standard Class,CUST-00174,Mark Williams,Home Office,United States,Miami,Florida,74210,South,OFF-BI-10000001,Office Supplies,Binders,Binder Model-A1,282.84,6,0.0,169.45
1087,CA-2025-554928,2025-04-05,2025-04-11,Standard Class,CUST-00043,Kelly Andreada,Corporate,United States,Baltimore,Maryland,60551,East,FUR-FU-10000010,Furniture,Furnishings,Furnishing Model-J10,276.68,4,0.0,122.34
1088,CA-2024-370756,2024-12-21,2024-12-27,Standard Class,CUST-00096,Margaret Hernandez,Corporate,United States,Portland,Oregon,76029,West,OFF-LA-10000007,Office Supplies,Labels,Label Model-G7,94.91,5,0.1,59.28
1089,CA-2024-790282,2024-08-11,2024-08-12,Same Day,CUST-00029,Joe Elijah,Home Office,United States,Phoenix,Arizona,28325,West,OFF-EN-10000015,Office Supplies,Envelopes,Envelope Model-O15,118.02,6,0.0,73.61
1090,CA-2025-450971,2025-08-25,2025-08-28,First Class,CUST-00308,Ashley Harris,Consumer,United States,Newark,New Jersey,57039,East,TEC-CO-10000013,Technology,Copiers,Copier Model-M13,4173.39,3,0.0,2384.03
1091,CA-2024-746564,2024-12-10,2024-12-11,Same Day,CUST-00047,Gary Mitchum,Consumer,United States,Charlotte,North Carolina,31331,South,OFF-EN-10000015,Office Supplies,Envelopes,Envelope Model-O15,18.67,1,0.0,11.57
1092,CA-2025-414754,2025-04-12,2025-04-18,Standard Class,CUST-00172,Robert White,Corporate,United States,Columbus,Ohio,41927,Central,OFF-AP-10000005,Office Supplies,Appliances,Appliance Model-E5,461.68,10,0.8,-927.94
1093,CA-2024-129942,2024-02-11,2024-02-13,First Class,CUST-00340,William Thompson,Corporate,United States,Wilmington,Delaware,65822,East,TEC-AC-10000004,Technology,Accessories,Accessorie Model-D4,550.2,10,0.0,262.61
1094,CA-2024-424296,2024-06-16,2024-06-19,First Class,CUST-00254,Sarah Miller,Corporate,United States,Denver,Colorado,28290,West,FUR-FU-10000004,Furniture,Furnishings,Furnishing Model-D4,82.97,1,0.0,36.49
1095,CA-2026-415917,2026-03-22,2026-03-29,Standard Class,CUST-00126,Nancy Williams,Corporate,United States,Columbus,Ohio,31671,Central,OFF-EN-10000013,Office Supplies,Envelopes,Envelope Model-M13,9.04,3,0.4,2.12
1096,CA-2024-461456,2024-11-28,2024-11-30,First Class,CUST-00172,Robert White,Corporate,United States,Newark,New Jersey,42077,East,FUR-FU-10000010,Furniture,Furnishings,Furnishing Model-J10,460.73,6,0.1,174.77
1097,CA-2024-200479,2024-04-12,2024-04-18,Standard Class,CUST-00150,Sandra Lee,Corporate,United States,Phoenix,Arizona,97613,West,OFF-BI-10000007,Office Supplies,Binders,Binder Model-G7,267.4,4,0.0,164.21
1098,CA-2025-802416,2025-11-13,2025-11-20,Standard Class,CUST-00116,Susan Davis,Consumer,United States,Nashville,Tennessee,65652,South,OFF-PA-10000003,Office Supplies,Paper,Paper Model-C3,53.32,2,0.0,31.46
1099,CA-2026-888198,2026-01-28,2026-01-29,Same Day,CUST-00062,Christopher Miller,Home Office,United States,Seattle,Washington,58382,West,OFF-BI-10000003,Office Supplies,Binders,Binder Model-C3,28.51,1,0.0,14.03
1100,CA-2025-785815,2025-02-11,2025-02-17,Standard Class,CUST-00066,Elizabeth Harris,Corporate,United States,Phoenix,Arizona,34637,West,FUR-BO-10000012,Furniture,Bookcases,Bookcase Model-L12,479.61,7,0.5,-379.8
1101,CA-2024-815485,2024-07-03,2024-07-06,First Class,CUST-00108,James Davis,Home Office,United States,Milwaukee,Wisconsin,73000,Central,FUR-BO-10000009,Furniture,Bookcases,Bookcase Model-I9,526.68,7,0.5,-438.34
1102,CA-2025-702597,2025-06-13,2025-06-17,Second Class,CUST-00021,Shirley Jackson,Home Office,United States,Nashville,Tennessee,23291,South,OFF-ST-10000003,Office Supplies,Storage,Storage Model-C3,157.72,1,0.1,60.1
1103,CA-2025-371213,2025-06-03,2025-06-07,Second Class,CUST-00002,Sean O'Donnell,Consumer,United States,Milwaukee,Wisconsin,97843,Central,OFF-BI-10000013,Office Supplies,Binders,Binder Model-M13,34.95,1,0.0,19.72
1104,CA-2026-544664,2026-01-29,2026-02-03,Second Class,CUST-00180,Jennifer Rodriguez,Home Office,United States,Richmond,Virginia,53917,South,TEC-CO-10000007,Technology,Copiers,Copier Model-G7,5338.06,6,0.1,2725.59
1105,CA-2025-556013,2025-06-28,2025-07-05,Standard Class,CUST-00294,Jessica Perez,Home Office,United States,Philadelphia,Pennsylvania,10911,East,OFF-AR-10000012,Office Supplies,Art,Art Model-L12,95.34,10,0.8,-111.34
1106,CA-2024-807784,2024-02-19,2024-02-20,Same Day,CUST-00031,Justin Ritter,Consumer,United States,Columbus,Ohio,58117,Central,FUR-BO-10000013,Furniture,Bookcases,Bookcase Model-M13,768.17,6,0.6,-897.15
1107,CA-2024-766876,2024-10-30,2024-10-31,Same Day,CUST-00226,Jessica Wilson,Corporate,United States,Atlanta,Georgia,48435,South,OFF-BI-10000002,Office Supplies,Binders,Binder Model-B2,276.24,8,0.0,143.56
1108,CA-2024-763664,2024-02-06,2024-02-09,First Class,CUST-00324,Matthew Martinez,Home Office,United States,Baltimore,Maryland,61932,East,OFF-AP-10000004,Office Supplies,Appliances,Appliance Model-D4,759.86,9,0.1,160.5
1109,CA-2025-142615,2025-05-20,2025-05-23,First Class,CUST-00126,Nancy Williams,Corporate,United States,Milwaukee,Wisconsin,90903,Central,OFF-AP-10000003,Office Supplies,Appliances,Appliance Model-C3,2517.21,9,0.0,997.74
1110,CA-2024-885663,2024-03-19,2024-03-20,Same Day,CUST-00037,Guy Armstrong,Home Office,United States,Wilmington,Delaware,77191,East,TEC-PH-10000011,Technology,Phones,Phone Model-K11,4081.92,6,0.0,1968.96
1111,CA-2024-932196,2024-11-05,2024-11-06,Same Day,CUST-00047,Gary Mitchum,Consumer,United States,Nashville,Tennessee,95576,South,OFF-SU-10000011,Office Supplies,Supplies,Supplie Model-K11,626.22,7,0.0,197.99
1112,CA-2024-558170,2024-07-15,2024-07-18,First Class,CUST-00264,Betty Sanchez,Home Office,United States,Salt Lake City,Utah,16400,West,OFF-BI-10000006,Office Supplies,Binders,Binder Model-F6,186.88,4,0.0,109.47
1113,CA-2024-385925,2024-10-08,2024-10-15,Standard Class,CUST-00047,Gary Mitchum,Consumer,United States,Henderson,Kentucky,98006,South,FUR-BO-10000012,Furniture,Bookcases,Bookcase Model-L12,729.75,3,0.0,122.44
1114,CA-2024-118950,2024-01-06,2024-01-07,Same Day,CUST-00162,Richard Thomas,Consumer,United States,Portland,Oregon,45003,West,OFF-EN-10000014,Office Supplies,Envelopes,Envelope Model-N14,107.89,6,0.1,62.93
1115,CA-2025-444721,2025-12-27,2025-12-28,Same Day,CUST-00262,Barbara Wilson,Home Office,United States,Nashville,Tennessee,89864,South,TEC-CO-10000002,Technology,Copiers,Copier Model-B2,6346.97,7,0.0,3388.18
1116,CA-2025-878642,2025-07-08,2025-07-13,Second Class,CUST-00003,Brosina Hoffman,Home Office,United States,Charlotte,North Carolina,51896,South,OFF-AR-10000014,Office Supplies,Art,Art Model-N14,126.06,3,0.0,69.64
1117,CA-2025-688592,2025-11-22,2025-11-26,Second Class,CUST-00080,Ashley Perez,Home Office,United States,Houston,Texas,96599,Central,TEC-CO-10000009,Technology,Copiers,Copier Model-I9,2056.88,2,0.0,1154.13
1118,CA-2024-754589,2024-12-10,2024-12-13,First Class,CUST-00334,David Brown,Consumer,United States,Richmond,Virginia,98408,South,OFF-EN-10000015,Office Supplies,Envelopes,Envelope Model-O15,57.4,10,0.0,30.18
1119,CA-2024-663706,2024-12-26,2024-12-30,Second Class,CUST-00340,William Thompson,Corporate,United States,Boston,Massachusetts,82933,East,OFF-SU-10000011,Office Supplies,Supplies,Supplie Model-K11,216.68,4,0.0,66.67
1120,CA-2024-904126,2024-05-14,2024-05-21,Standard Class,CUST-00031,Justin Ritter,Consumer,United States,Wilmington,Delaware,38613,East,FUR-TA-10000010,Furniture,Tables,Table Model-J10,6359.12,10,0.2,-797.44
1121,CA-2026-480816,2026-03-07,2026-03-11,Second Class,CUST-00230,Lisa Lee,Home Office,United States,Detroit,Michigan,38541,Central,OFF-EN-10000003,Office Supplies,Envelopes,Envelope Model-C3,137.55,5,0.0,91.28
1122,CA-2025-571288,2025-12-17,2025-12-22,Second Class,CUST-00222,William Brown,Consumer,United States,Chicago,Illinois,62948,Central,OFF-FA-10000007,Office Supplies,Fasteners,Fastener Model-G7,58.0,5,0.0,35.6
